iv,x,y,z,boundary_flag,normal_x,normal_y,normal_z
0,0.9161434214096766,0,0.9161434214096766,1,0,-1,0
1,0.9161434214093718,0.08385657859050674,1,1,0,0,1
2,1,0.9161434214096456,0.9161434214096456,1,1,0,0
3,1,0.08133897861904563,0.9186610213808216,1,1,0,0
4,1,0.1657345779131953,0.9076715713806722,1,1,0,0
5,0.8986077697523145,0.1636359937338277,1,1,0,0,1
6,1,0.2681415939211296,0.9004115416714573,1,1,0,0
7,1,0.09406076390296814,0.8341088946156944,1,1,0,0
8,0.8250171002154165,0.08964454350473237,1,1,0,0,1
9,0.7180205897491626,0.09722599833409298,1,1,0,0,1
10,1,0.2022189565159739,0.7946499393350207,1,1,0,0
11,1,0.1924500897300702,0.6666666666654616,1,1,0,0
12,1,0.09622504486513936,0.7222222222214377,1,1,0,0
13,0.8250171002159313,0,0.9103554564950525,1,0,-1,0
14,0.8986077697527495,0,0.8363640062656574,1,0,-1,0
15,0.7720628965743317,0,0.7987666323161007,1,0,-1,0
16,0.8873393431734304,0,0.7228832451602998,1,0,-1,0
17,0.7180205897495396,0,0.9027740016660136,1,0,-1,0
18,1,0.09622504486497892,0.6111111111100755,1,1,0,0
19,0.6109959703965366,0,0.906248837770429,1,0,-1,0
20,1,0.1924500897297403,0.5555555555543163,1,1,0,0
21,0.7561239258713947,0.1142516536620834,0.8857483463380457,0,0,0,0
22,0.8535293383147651,0.1512902535988368,0.8230147407590221,0,0,0,0
23,0.7720628965735252,0.2012333676837018,1,1,0,0,1
24,0.8873393431729324,0.2771167548387922,1,1,0,0,1
25,0.7739230358999031,0.3334595758153309,1,1,0,0,1
26,1,0.2998396842797756,0.8139957660353047,1,1,0,0
27,1,0.3856684567448333,0.8882426617764891,1,1,0,0
28,0.8841350023289987,0.3891346571530437,1,1,0,0,1
29,0.8987749136944378,0.5003372566011066,1,1,0,0,1
30,0.6666703601867683,0.1760218148987407,1,1,0,0,1
31,0.6109959703964695,0.09375116222966673,1,1,0,0,1
32,0.4642569206858005,0.1806231619980003,1,1,0,0,1
33,0.5635465794149128,0.2005573940624758,1,1,0,0,1
34,0.5035107881895,0.09419809035797291,1,1,0,0,1
35,0.9161434214097511,1,0.9161434214097931,1,0,1,0
36,0.8251195008215892,1,0.910215463993084,1,0,1,0
37,0.9186610213809786,0.9186610213810243,1,1,0,0,1
38,0.8274390489440782,0.9096351154891862,1,1,0,0,1
39,0.6687434937004499,0.2748084479086473,1,1,0,0,1
40,1,0.3849001794601167,0.7777777777743839,1,1,0,0
41,1,0.2905358928757786,0.7189992943376714,1,1,0,0
42,1,0.4642569206862542,0.8193768380022219,1,1,0,0
43,1,0.3849001794596654,0.6666666666643674,1,1,0,0
44,1,0.5035107881895631,0.9058019096421092,1,1,0,0
45,1,0.8250171002158677,0.9103554564950742,1,1,0,0
46,0.8284889984683412,0.7498697987196344,1,1,0,0,1
47,0.8202275015198862,0.6645731145587547,1,1,0,0,1
48,0.8945611850266952,0.8246100707797129,1,1,0,0,1
49,0.9051035598250181,0.6119396083709898,1,1,0,0,1
50,0.9090624508969093,0.7181041015373026,1,1,0,0,1
51,0.8815444116907731,0.4401400674555916,0.8711299069203273,0,0,0,0
52,0.6916964658671205,0.5268372944163228,1,1,0,0,1
53,0.7999291245848601,0.5611081482491544,1,1,0,0,1
54,0.7754718875394303,0.4467064217234638,1,1,0,0,1
55,0.6765109776668947,0.393276696582712,1,1,0,0,1
56,1,0.6666703601868884,0.8239781851015497,1,1,0,0
57,1,0.5635465794151766,0.7994426059377895,1,1,0,0
58,1,0.6109959703965201,0.9062488377704417,1,1,0,0
59,1,0.718020589749464,0.902774001666043,1,1,0,0
60,1,0.4776477856957934,0.7240121981925853,1,1,0,0
61,0.8987306504790498,1,0.8361960152631789,1,0,1,0
62,1,0.898607769752681,0.836364006265673,1,1,0,0
63,1,0.7720628965741876,0.7987666323161463,1,1,0,0
64,1,0.6687434937010149,0.725191552091915,1,1,0,0
65,0.8810192067476514,0.7650424504709923,0.8963214881737043,0,0,0,0
66,0.8610483168203857,0.5696293870906393,0.8609242541047022,0,0,0,0
67,0.740142481652743,0.6222053076823442,1,1,0,0,1
68,0.6910195065158256,0.8059420829552146,1,1,0,0,1
69,0.7796969867522866,0.8200714965136587,1,1,0,0,1
70,0.7347774169584239,0.7194836277893832,1,1,0,0,1
71,0.7069142510751363,0.9024914447013195,1,1,0,0,1
72,0.6540818993334239,0.6390243533981057,1,1,0,0,1
73,0.7180205897508281,1,0.9027740016664469,1,0,1,0
74,0.6111111111124216,0.9346581186522516,1,1,0,0,1
75,1,0.8841350023291792,0.6108653428456039,1,1,0,0
76,1,0.7739230359005245,0.6665404241846543,1,1,0,0
77,1,0.8873393431732842,0.7228832451603268,1,1,0,0
78,0.7349501021411694,0.7738735186534296,0.8898800065925575,0,0,0,0
79,0.8194734197259159,0.856374900435434,0.8562045884814427,0,0,0,0
80,0.6666666666675921,1,0.8213672050449966,1,0,1,0
81,0.7728001809310259,1,0.7977586863004951,1,0,1,0
82,0.8873393431733807,1,0.7228832451605015,1,0,1,0
83,0.8841350023293537,0,0.610865342845583,1,0,-1,0
84,0.7754718875403179,0,0.5532935782766808,1,0,-1,0
85,0.8987749136943229,0,0.4996627433968984,1,0,-1,0
86,1,0.09622504486484369,0.4999999999988677,1,1,0,0
87,0.9051906855515816,0,0.3882113458304728,1,0,-1,0
88,1,0.09559899743959832,0.3899658014956788,1,1,0,0
89,1,0.08133897861857713,0.08133897861857713,1,1,0,0
90,0.9161434214094117,0.08385657859046672,0,1,0,0,-1
91,1,0.1008036606879565,0.174362575705006,1,1,0,0
92,1,0.1670051569741937,0.09395951644439579,1,1,0,0
93,1,0.09246876031392964,0.2842392534236198,1,1,0,0
94,0.5741270444800917,0.3289355506202579,1,1,0,0,1
95,0.6666703601869421,0,0.8239781851015113,1,0,-1,0
96,0.7739230359007934,0,0.6665404241845987,1,0,-1,0
97,0.8282642134633984,0.3062180770394605,0.8375403204497398,0,0,0,0
98,0.8922680665910967,0.2443978468608847,0.7537354546791031,0,0,0,0
99,0.8770875420930823,0.3615215313028832,0.7222222222194706,0,0,0,0
100,1,0.2886751345947771,0.6111111111095195,1,1,0,0
101,1,0.6765109776674942,0.6067233034181738,1,1,0,0
102,1,0.5741270444807745,0.6710644493803404,1,1,0,0
103,1,0.4808645351317312,0.6116130093569009,1,1,0,0
104,1,0.192450089729503,0.4444444444432958,1,1,0,0
105,1,0.1680414450702864,0.2496820230408284,1,1,0,0
106,1,0.3158766474655783,0.1851888997182555,1,1,0,0
107,1,0.3888888888878945,0.09364588323545536,1,1,0,0
108,1,0.1822575801865273,0.3392103251185664,1,1,0,0
109,1,0.2133829034917678,0.1784167961882162,1,1,0,0
110,1,0.2755991213350986,0.09414619585407159,1,1,0,0
111,1,0.2512943206712506,0.2721811647687336,1,1,0,0
112,1,0.340569315526136,0.2797085373385969,1,1,0,0
113,1,0.3849001794592662,0.555555555553686,1,1,0,0
114,1,0.2886751345943666,0.499999999998529,1,1,0,0
115,0.8755899113307918,0.1283000598197901,0.5555555555544326,0,0,0,0
116,0.8193188523396242,0.1907729547663113,0.671611933753021,0,0,0,0
117,0.7016695680345615,0.1911603672127687,0.8088396327872442,0,0,0,0
118,0.6263296832529985,0.2452552684705012,0.888909187972388,0,0,0,0
119,0.5858345030038944,0.1314099140767607,0.8685900859231828,0,0,0,0
120,0.5635465794152641,0,0.799442605937781,1,0,-1,0
121,0.5035107881895873,0,0.9058019096421208,1,0,-1,0
122,0.2998396842785794,0.186004233965186,1,1,0,0,1
123,0.3856684567444448,0.1117573382236647,1,1,0,0,1
124,0.2681415939209813,0.099588458328673,1,1,0,0,1
125,1,0.905190685551494,0.3882113458304591,1,1,0,0
126,1,0.7999291245834903,0.4388918517505447,1,1,0,0
127,1,0.8987749136942664,0.4996627433969092,1,1,0,0
128,0.9186610213813443,1,0.081338978618477,1,0,1,0
129,1,0.9186610213809165,0.0813389786189507,1,1,0,0
130,0.9186610213809795,0.9186610213810252,0,1,0,0,-1
131,1,0.8285536435524774,0.2504702343929842,1,1,0,0
132,1,0.8203250866558571,0.3355840917295142,1,1,0,0
133,1,0.895689158510146,0.1740933881429659,1,1,0,0
134,1,0.7824064498509231,0.1794548108047158,1,1,0,0
135,1,0.8306917044154241,0.09160909636950292,1,1,0,0
136,1,0.9095852052547369,0.2828016236814118,1,1,0,0
137,1,0.7077841001857126,0.09716609279358675,1,1,0,0
138,0.8274390489440606,0.909635115489146,0,1,0,0,-1
139,1,0.3761405619860115,0.3589639064777558,1,1,0,0
140,1,0.2869329764697399,0.3776768873899537,1,1,0,0
141,1,0.3816625825508078,0.4505049818448407,1,1,0,0
142,0.8681428565103793,0.287782707701786,0.595143744533545,0,0,0,0
143,1,0.740158978786229,0.3778063106550285,1,1,0,0
144,1,0.6917885280291038,0.1936174465023592,1,1,0,0
145,1,0.7347623174907245,0.2804172576063133,1,1,0,0
146,1,0.6540818993346812,0.3609756466030525,1,1,0,0
147,1,0.691696465866392,0.4731627055857177,1,1,0,0
148,1,0.4665118631991817,0.3971375743853837,1,1,0,0
149,1,0.5724307160690574,0.4384062655527948,1,1,0,0
150,1,0.5800663237664418,0.5516682211072645,1,1,0,0
151,1,0.4795610891691943,0.5030113894861522,1,1,0,0
152,1,0.6103240103044143,0.06512160185626974,1,1,0,0
153,1,0.6089732122806721,0.1541245761471037,1,1,0,0
154,1,0.4150019415656145,0.1993534027403022,1,1,0,0
155,1,0.4444295718042056,0.3009108442628035,1,1,0,0
156,1,0.5226700161986594,0.22351396334426,1,1,0,0
157,1,0.5014573885885415,0.0984119532567021,1,1,0,0
158,0.8987749136943445,0.5003372566010822,0,1,0,0,-1
159,0.8841350023287375,0.3891346571529732,0,1,0,0,-1
160,0.8873393431727445,0.2771167548386843,0,1,0,0,-1
161,0.3849001794592592,0.222222222225798,1,1,0,0,1
162,0.3842771581554382,0.3329513542993379,1,1,0,0,1
163,0.4776477856951041,0.2759878018079818,1,1,0,0,1
164,0.4665084126159196,0.6028489558073138,1,1,0,0,1
165,0.3816625825501424,0.5494950181554132,1,1,0,0,1
166,0.5800663237658821,0.448331778893545,1,1,0,0,1
167,0.4808645351309651,0.3883869906437113,1,1,0,0,1
168,0.4795610891684697,0.4969886105142594,1,1,0,0,1
169,0.3849001794586302,0.4444444444469491,1,1,0,0,1
170,0.2755991213360152,0.9058538041451146,1,1,0,0,1
171,0.0955989974393604,0.6100341985046853,1,1,0,0,1
172,0.0962250448645372,0.5000000000017728,1,1,0,0,1
173,0.2886751345945421,0.2777777777802798,1,1,0,0,1
174,0.1939829956139048,0.3304557800023918,1,1,0,0,1
175,0.2886751345941291,0.3888888888913072,1,1,0,0,1
176,0.09622504486470618,0.3888888888909856,1,1,0,0,1
177,0.09622504486533812,0.2777777777789339,1,1,0,0,1
178,0.2883888696177111,0.6231619816046363,1,1,0,0,1
179,0.2886751345938388,0.5000000000021201,1,1,0,0,1
180,0.1924500897290999,0.5555555555572229,1,1,0,0,1
181,0.1924500897293024,0.4444444444465439,1,1,0,0,1
182,0,0.9186610213810045,0.9186610213810502,1,-1,0,0
183,0.08133897861914285,0.9186610213808569,1,1,0,0,1
184,0.7118229585626996,0.1208908679203197,0.6986963418707703,0,0,0,0
185,0.6687434937012191,0,0.7251915520918587,1,0,-1,0
186,0.6765109776677745,0,0.6067233034181154,1,0,-1,0
187,0.9095852052547967,0,0.2828016236814417,1,0,-1,0
188,0.7999291245836346,0,0.4388918517504804,1,0,-1,0
189,0.5741270444810138,0,0.6710644493802939,1,0,-1,0
190,0.4470463930263032,0.1260383650193576,0.8739616349806757,0,0,0,0
191,0.4642569206863887,0,0.8193768380022952,1,0,-1,0
192,0.3856684567449101,0,0.8882426617765459,1,0,-1,0
193,0,0.3891347983680846,0.8841349207988791,1,-1,0,0
194,0.324064876914591,0.1280967522138859,0.8925953089182714,0,0,0,0
195,0.08133897861903823,0,0.9186610213808291,1,0,-1,0
196,0.2998396842799108,0,0.8139957660353494,1,0,-1,0
197,0.1657345779132047,0,0.9076715713806787,1,0,-1,0
198,0.09406076390297041,0,0.8341088946157034,1,0,-1,0
199,0.2681415939211551,0,0.9004115416714695,1,0,-1,0
200,0,0.08385657859081272,0.9161434214092291,1,-1,0,0
201,0,0.08964460130194203,0.8250170668464172,1,-1,0,0
202,0,0.1636360630909142,0.8986077297093604,1,-1,0,0
203,0,0.2771167548401054,0.8873393431724477,1,-1,0,0
204,0.08133897861906229,0.08133897861924058,1,1,0,0,1
205,0.1656695287942092,0.09243000262571022,1,1,0,0,1
206,0.2016475250354106,0.204956902226301,1,1,0,0,1
207,0.09408578278426405,0.1671374854763563,1,1,0,0,1
208,0.2022189565160278,0,0.7946499393350442,1,0,-1,0
209,0,0.2012337838221926,0.7720626563158893,1,-1,0,0
210,0.8285536435525946,0,0.2504702343929864,1,0,-1,0
211,0.9186610213809171,0,0.08133897861895004,1,0,-1,0
212,0.8203250866559841,0,0.3355840917295137,1,0,-1,0
213,0.8956891585101605,0,0.1740933881429706,1,0,-1,0
214,0.7824064498510224,0,0.1794548108046944,1,0,-1,0
215,0.8306917044154407,0,0.09160909636947641,1,0,-1,0
216,0.825017100215347,0.08964454350467037,0,1,0,0,-1
217,0.8986077697522417,0.1636359937337662,0,1,0,0,-1
218,0.4776477856960205,0,0.7240121981926034,1,0,-1,0
219,0.3849001794603245,0,0.7777777777746286,1,0,-1,0
220,0.3849001794598612,0,0.6666666666644187,1,0,-1,0
221,0.8920053481635525,0.2428431764225557,0.4312782156312651,0,0,0,0
222,0.8457132204155247,0.1541105989729097,0.3652537792416779,0,0,0,0
223,0.5093105392616041,0.2134584653220394,0.7865415346780535,0,0,0,0
224,0.8623070168785697,0.3511175133988525,0.4785388352308919,0,0,0,0
225,0.7401589787864469,0,0.3778063106550107,1,0,-1,0
226,0.6916964658665795,0,0.4731627055857479,1,0,-1,0
227,0.4808645351319781,0,0.6116130093568598,1,0,-1,0
228,0.4941573270186929,0.1230697842973245,0.6991511848151351,0,0,0,0
229,0.6896191897404632,0.1317196949804595,0.5334722964851811,0,0,0,0
230,0.7926889047190844,0.2265751751452372,0.4964491738016242,0,0,0,0
231,0.5800663237666988,0,0.551668221107201,1,0,-1,0
232,0.290535892875906,0,0.7189992943377362,1,0,-1,0
233,0.1924500897301497,0,0.6666666666654854,1,0,-1,0
234,0.09622504486511108,0,0.6111111111101396,1,0,-1,0
235,0.09622504486515324,0,0.7222222222214443,1,0,-1,0
236,0,0.1755613348842877,0.666424385127188,1,-1,0,0
237,0,0.09722599833402379,0.7180205897490066,1,-1,0,0
238,0,0.6117886541699871,0.9051906855510753,1,-1,0,0
239,0,0.5003372566036417,0.8987749136941732,1,-1,0,0
240,0.7455217868177136,0.5676685302652016,0.8932628763410408,0,0,0,0
241,0.7358594718556996,0.4013347606739465,0.8756867205166786,0,0,0,0
242,0.5724307160682878,0.5615937344479784,1,1,0,0,1
243,0.7196251629180599,0.3086277136520779,0.7828994574101725,0,0,0,0
244,0.6158094333840701,0.3561675134063153,0.8248057255136287,0,0,0,0
245,0.8000309756458466,0.4637665735745573,0.7706855088354332,0,0,0,0
246,0.8945611850271951,1,0.1753899292194797,1,0,1,0
247,0.9090624508975257,1,0.2818958984606487,1,0,1,0
248,0.516528938867024,0.2990255899305581,0.880782730509395,0,0,0,0
249,0.2628902407230664,0.3098942344844593,0.876366216694118,0,0,0,0
250,0.3790209731024735,0.2560181494099719,0.8520215997985983,0,0,0,0
251,0.6111111111124216,1,0.9037749551357299,1,0,1,0
252,0.3780940294749127,0.6406015109032173,1,1,0,0,1
253,0.3870116773104235,0.9057994236622799,1,1,0,0,1
254,0.6088079269755375,0.8451934987787528,1,1,0,0,1
255,0.4444088683094757,0.6990083368925706,1,1,0,0,1
256,0.5224961068566452,0.7758071583694457,1,1,0,0,1
257,0.6249009508177437,0.7424703469929586,1,1,0,0,1
258,0.5493654075704575,0.6676967930515302,1,1,0,0,1
259,0.5014241219502332,0.9013950023538263,1,1,0,0,1
260,0.6946111013118709,0.8865853184543719,0.8606402112491655,0,0,0,0
261,0.255046519191526,0.441753529536776,0.9010484056302189,0,0,0,0
262,0.556799525053596,0.4558458960343129,0.859739156421006,0,0,0,0
263,1,0.6250165603374863,0.2569244951600765,1,1,0,0
264,1,0.5493654075722378,0.3323032069485979,1,1,0,0
265,0.8274390489444634,1,0.09036488451096354,1,0,1,0
266,0.8945611850267084,0.824610070779714,0,1,0,0,-1
267,0.9051035598248984,0.611939608371022,0,1,0,0,-1
268,0.9090624508968382,0.7181041015373626,0,1,0,0,-1
269,0.8284889984685003,0.7498697987197437,0,1,0,0,-1
270,0.3405680580232101,0.7202865538373631,1,1,0,0,1
271,0.4150019415623487,0.8006465972578756,1,1,0,0,1
272,0.08133897861926263,1,0.918661021380783,1,0,1,0
273,0.1669853602362924,1,0.9057828663045221,1,0,1,0
274,0.2777777777790933,1,0.9037749551346979,1,0,1,0
275,0.1016721320291805,1,0.8252931542599283,1,0,1,0
276,0.09248266013354936,1,0.7157402217248602,1,0,1,0
277,0,0.9082964345040614,0.8306794087453133,1,-1,0,0
278,0,0.9020403665444048,0.7076808165564616,1,-1,0,0
279,0.1731415772873162,1,0.7443344532067345,1,0,1,0
280,0,0.749452571998804,0.8285568112095393,1,-1,0,0
281,0,0.6643994432126307,0.8203259371250514,1,-1,0,0
282,0,0.8258609641369836,0.8956888571764038,1,-1,0,0
283,0,0.8203201242814885,0.7824166361842796,1,-1,0,0
284,0,0.7171983763188372,0.9095852052544606,1,-1,0,0
285,0.170493752111866,0.7476525361519768,1,1,0,0,1
286,0.2512943206701915,0.7278188352304578,1,1,0,0,1
287,0.3138096703989063,0.8136647363240215,1,1,0,0,1
288,0.1008036606879786,0.8256374242948129,1,1,0,0,1
289,0.1822098693566955,0.6627981532969623,1,1,0,0,1
290,0.2133829034912491,0.821583203811038,1,1,0,0,1
291,0.1670051569752164,0.9060404835550591,1,1,0,0,1
292,0.09246876031371498,0.7157607465765278,1,1,0,0,1
293,0.2186046607240743,0.7691480193003108,0.902942988088743,0,0,0,0
294,0.8284889984709133,1,0.2501302012776618,1,0,1,0
295,0.8202274814240328,1,0.3354268506323402,1,0,1,0
296,0.9051035598254275,1,0.3880603916270422,1,0,1,0
297,0.8845175487331938,1,0.6106036924193375,1,0,1,0
298,0.8987749136942245,1,0.4996627433969941,1,0,1,0
299,0.4410106747812615,0.4886694187826439,0.8721428795098891,0,0,0,0
300,0.2841754039907229,1,0.7189849762687901,1,0,1,0
301,0.221816420635622,1,0.8186106486765833,1,0,1,0
302,0.3355468279943934,1,0.8165812988258938,1,0,1,0
303,0.3894942976025655,1,0.904939697181817,1,0,1,0
304,0.5036324522737716,1,0.9005201436761425,1,0,1,0
305,0.8822599457452287,0.5347527423424351,0.6115924211335416,0,0,0,0
306,0.832531852213933,0.4154605711103967,0.6036454548781732,0,0,0,0
307,0.681017866599724,0.6681431642032223,0.8583029719983151,0,0,0,0
308,0.8391273352437019,0.5955903052970531,0.7174462284398528,0,0,0,0
309,0.8164635694328688,0.7079861039406387,0.8168481658004607,0,0,0,0
310,0.6753280158343651,0.4338423997641679,0.7342717883719524,0,0,0,0
311,0.650964240160642,0.5265375809385783,0.831918553378119,0,0,0,0
312,0.5601721295003464,0.8769679557078629,0.8772883600437282,0,0,0,0
313,0.6370820520385768,0.7959550274705248,0.8001198900347883,0,0,0,0
314,0.3946558007484232,1,0.7501164815255708,1,0,1,0
315,0.444444444446485,1,0.8177931740103631,1,0,1,0
316,0.5647639484177261,1,0.7919735305660425,1,0,1,0
317,0.6730810234735728,1,0.7192625573452222,1,0,1,0
318,0.4766576660204276,1,0.7150032959155151,1,0,1,0
319,0.5777542749298125,1,0.6660933828343278,1,0,1,0
320,0.8865974103478108,0.7093356480553693,0.6771928649793839,0,0,0,0
321,0.7317563023600421,0.7466363556534473,0.7269937999493568,0,0,0,0
322,0.7498197932340336,0.5249781913594196,0.6197905409231621,0,0,0,0
323,0.8270689064814871,0.6475422742742568,0.5799833979318685,0,0,0,0
324,0.8213431015330175,0.8211958994776656,0.6707972702203764,0,0,0,0
325,0.6961600628003298,0.6257429332241997,0.6976568223022681,0,0,0,0
326,0.7401422798828891,1,0.3777943428423176,1,0,1,0
327,0.691696465866247,1,0.4731627055870934,1,0,1,0
328,0.7999291245831055,1,0.4388918517511118,1,0,1,0
329,0.7778618166137108,1,0.5522223420603427,1,0,1,0
330,0.774746496620805,1,0.6654137968201768,1,0,1,0
331,0.6771142122159932,1,0.6058925339763349,1,0,1,0
332,1,0.7754718875400393,0.5532935782767627,1,1,0,0
333,0.8685344869844939,0.7315333699779921,0.4793150659888408,0,0,0,0
334,0.5686492466150902,0.743628242325829,0.8894146978361116,0,0,0,0
335,0.4300106121635536,0.6863260192105523,0.8819166365262529,0,0,0,0
336,0.3067575664228261,0.861625599925948,0.8602412426269221,0,0,0,0
337,0.5253368361970204,0.6513761774546957,0.8186453850460889,0,0,0,0
338,0.5321309918712253,0.8836269693435386,0.7582732672118864,0,0,0,0
339,0.8335290844679647,0.8662911696850522,0.5322569036464424,0,0,0,0
340,0.6709997312185353,0.8560000300409136,0.6617721467932624,0,0,0,0
341,0.7347623174910097,0,0.2804172576063119,1,0,-1,0
342,0.8929212070076968,0.2166532341965262,0.2836604490613958,0,0,0,0
343,0.1285196185200403,0.2218125250712152,0.8753192748711451,0,0,0,0
344,0.1354944298158673,0.3435955949884906,0.8923992452119787,0,0,0,0
345,0.7720628965733496,0.2012333676835462,0,1,0,0,-1
346,0.5493654075726175,0,0.3323032069484357,1,0,-1,0
347,0.6540818993350265,0,0.360975646603,1,0,-1,0
348,0.5724307160693374,0,0.4384062655527057,1,0,-1,0
349,0.7551849873088525,0.1070951838746301,0.4228881755325564,0,0,0,0
350,0.8907244262240924,0.1136236323488963,0.2305895271402852,0,0,0,0
351,0.8834245400989075,0.2212590308687223,0.1191295353256374,0,0,0,0
352,0.7754718875390541,0.4467064217232207,0,1,0,0,-1
353,0.7739230358995215,0.3334595758151152,0,1,0,0,-1
354,0.8202275015197091,0.6645731145587401,0,1,0,0,-1
355,0.7999291245845418,0.5611081482490616,0,1,0,0,-1
356,0.8886188966465869,0.5831063632450008,0.2452011549894745,0,0,0,0
357,0.8660850429324709,0.7269048521893092,0.3077591261887664,0,0,0,0
358,0.8722348284114989,0.4553623285201236,0.1290823170055877,0,0,0,0
359,0.7401424816524099,0.6222053076822387,0,1,0,0,-1
360,0.6916964658667109,0.5268372944161489,0,1,0,0,-1
361,0.6103240103044364,0,0.0651216018559737,1,0,-1,0
362,0.6917885280293412,0,0.1936174465022581,1,0,-1,0
363,0.6089732122808896,0,0.154124576146932,1,0,-1,0
364,0.6250165603379327,0,0.2569244951599129,1,0,-1,0
365,0.7077841001858514,0,0.09716609279343952,1,0,-1,0
366,0.6666703601866921,0.1760218148985853,0,1,0,0,-1
367,0.6109959703964458,0.09375116222961873,0,1,0,0,-1
368,0.7180205897490591,0.09722599833398643,0,1,0,0,-1
369,0.8218484470137204,0.1179415119604467,0.1313300988398269,0,0,0,0
370,0.8017975150938187,0.1986337765794919,0.2190894132335409,0,0,0,0
371,0.4609165080768692,0.3469074049158977,0.7765242515560048,0,0,0,0
372,0.5877933838388425,0.2884446401446544,0.7218982179869504,0,0,0,0
373,0.6044290488171036,0.1718810127915646,0.643569291527916,0,0,0,0
374,0.6952182644131073,0.3220031317885289,0.6644964377664562,0,0,0,0
375,0.7573830400247266,0.3284914128866646,0.5574055680151508,0,0,0,0
376,0.8873759510588447,0.463806823601246,0.2533083392333675,0,0,0,0
377,0.8834677341437007,0.5109426750608566,0.4490698685350858,0,0,0,0
378,0.8282063204203116,0.2895066541917972,0.3411235624271377,0,0,0,0
379,0.8478944935698857,0.3516711093104697,0.2187764862968678,0,0,0,0
380,0.8352049309375278,0.4267721752754101,0.359290754072179,0,0,0,0
381,0.6505581172992643,0.2543038992024294,0.5538639383008234,0,0,0,0
382,0.4423989293859062,0.2526133388817789,0.6937942776791858,0,0,0,0
383,0.3820109272753311,0.1458497964779905,0.7533827514297967,0,0,0,0
384,0.2493757074272391,0.1873328721307916,0.8126671278688433,0,0,0,0
385,0.7796969666573831,1,0.1799284686784393,1,0,1,0
386,0.7347772963812994,1,0.2805161633616405,1,0,1,0
387,0.7069142510765416,1,0.09750855529964043,1,0,1,0
388,0.779696986752197,0.8200714965136365,0,1,0,0,-1
389,0.7347774169581156,0.7194836277893168,0,1,0,0,-1
390,0.7069142510750126,0.9024914447012373,0,1,0,0,-1
391,0.6111111111124216,0.9346581186520954,0,1,0,0,-1
392,0.6910195065155812,0.8059420829551203,0,1,0,0,-1
393,0.6111111111124216,1,0.0653418813480152,1,0,1,0
394,0.691019397862346,1,0.1940577288484117,1,0,1,0
395,0.6088078378825346,1,0.1548063469049955,1,0,1,0
396,0.6249006373139712,1,0.2575291099973427,1,0,1,0
397,0.6540810311597607,1,0.360974142879402,1,0,1,0
398,0.8291549011396511,0.8292082040506358,0.3909019075353214,0,0,0,0
399,0.8788863921172883,0.8787610844911694,0.2874072919247991,0,0,0,0
400,0.8897240875266004,0.8897240875269975,0.1233942105866379,0,0,0,0
401,0.7685116248922615,0.8835401848018011,0.1143016523907441,0,0,0,0
402,0.8824705141543504,0.7687236808125132,0.1148471176992441,0,0,0,0
403,0.8432506418227415,0.6560405856842524,0.1620027646160382,0,0,0,0
404,0.8073853663346428,0.8073049589398014,0.213776659383723,0,0,0,0
405,0.754515903960409,0.3707540433581067,0.4287923840100693,0,0,0,0
